customer_id,year_month,total,label
13331,2011-12,0.0,0
13332,2011-12,0.0,0
13333,2011-12,0.0,0
13334,2011-12,0.0,0
13335,2011-12,0.0,0
13336,2011-12,0.0,0
13337,2011-12,0.0,0
13338,2011-12,0.0,0
13339,2011-12,0.0,0
13340,2011-12,0.0,0
13341,2011-12,0.0,0
13342,2011-12,0.0,0
13343,2011-12,0.0,0
13344,2011-12,0.0,0
13345,2011-12,0.0,0
13346,2011-12,0.0,0
13347,2011-12,0.0,0
13348,2011-12,0.0,0
13349,2011-12,0.0,0
13350,2011-12,0.0,0
13351,2011-12,0.0,0
13352,2011-12,-14.354999999999999,0
13353,2011-12,0.0,0
13354,2011-12,0.0,0
13355,2011-12,0.0,0
13356,2011-12,0.0,0
13357,2011-12,0.0,0
13358,2011-12,0.0,0
13359,2011-12,0.0,0
13360,2011-12,0.0,0
13361,2011-12,0.0,0
13362,2011-12,-8.6625,0
13363,2011-12,0.0,0
13364,2011-12,0.0,0
13365,2011-12,-56.3475,0
13366,2011-12,0.0,0
13367,2011-12,0.0,0
13368,2011-12,0.0,0
13369,2011-12,0.0,0
13370,2011-12,0.0,0
13371,2011-12,0.0,0
13372,2011-12,0.0,0
13373,2011-12,0.0,0
13374,2011-12,0.0,0
13375,2011-12,0.0,0
13376,2011-12,0.0,0
13377,2011-12,0.0,0
13378,2011-12,0.0,0
13379,2011-12,0.0,0
13380,2011-12,0.0,0
13381,2011-12,0.0,0
13382,2011-12,0.0,0
13383,2011-12,0.0,0
13384,2011-12,0.0,0
13385,2011-12,0.0,0
13386,2011-12,0.0,0
13387,2011-12,0.0,0
13388,2011-12,0.0,0
13389,2011-12,0.0,0
13390,2011-12,0.0,0
13391,2011-12,0.0,0
13392,2011-12,0.0,0
13393,2011-12,0.0,0
13394,2011-12,498.4649999999999,1
13395,2011-12,0.0,0
13396,2011-12,0.0,0
13397,2011-12,0.0,0
13398,2011-12,0.0,0
13399,2011-12,0.0,0
13400,2011-12,0.0,0
13401,2011-12,0.0,0
13402,2011-12,0.0,0
13403,2011-12,0.0,0
13404,2011-12,57.221999999999994,0
13405,2011-12,0.0,0
13406,2011-12,0.0,0
13407,2011-12,0.0,0
13408,2011-12,2293.2854999999995,1
13409,2011-12,0.0,0
13410,2011-12,-13.695,0
13411,2011-12,0.0,0
13412,2011-12,0.0,0
13413,2011-12,0.0,0
13414,2011-12,0.0,0
13415,2011-12,0.0,0
13416,2011-12,0.0,0
13417,2011-12,667.9695000000002,1
13418,2011-12,0.0,0
13419,2011-12,0.0,0
13420,2011-12,0.0,0
13421,2011-12,0.0,0
13422,2011-12,0.0,0
13423,2011-12,0.0,0
13424,2011-12,0.0,0
13425,2011-12,0.0,0
13426,2011-12,481.43699999999995,1
13427,2011-12,0.0,0
13428,2011-12,0.0,0
13429,2011-12,0.0,0
13430,2011-12,0.0,0
13431,2011-12,0.0,0
13432,2011-12,0.0,0
13433,2011-12,0.0,0
13434,2011-12,0.0,0
13435,2011-12,722.9474999999999,1
13437,2011-12,0.0,0
13438,2011-12,0.0,0
13439,2011-12,0.0,0
13440,2011-12,0.0,0
13441,2011-12,0.0,0
13442,2011-12,0.0,0
13443,2011-12,0.0,0
13444,2011-12,0.0,0
13445,2011-12,0.0,0
13446,2011-12,0.0,0
13447,2011-12,0.0,0
13448,2011-12,0.0,0
13449,2011-12,0.0,0
13450,2011-12,0.0,0
13451,2011-12,0.0,0
13452,2011-12,0.0,0
13453,2011-12,0.0,0
13454,2011-12,0.0,0
13455,2011-12,0.0,0
13456,2011-12,0.0,0
13457,2011-12,0.0,0
13458,2011-12,964.458,1
13459,2011-12,0.0,0
13460,2011-12,0.0,0
13461,2011-12,0.0,0
13462,2011-12,0.0,0
13463,2011-12,0.0,0
13464,2011-12,0.0,0
13465,2011-12,0.0,0
13466,2011-12,0.0,0
13467,2011-12,0.0,0
13468,2011-12,430.7159999999999,1
13469,2011-12,0.0,0
13470,2011-12,0.0,0
13471,2011-12,1576.4759999999994,1
13472,2011-12,0.0,0
13473,2011-12,0.0,0
13474,2011-12,0.0,0
13475,2011-12,0.0,0
13476,2011-12,0.0,0
13477,2011-12,0.0,0
13478,2011-12,0.0,0
13479,2011-12,0.0,0
13480,2011-12,0.0,0
13481,2011-12,0.0,0
13482,2011-12,0.0,0
13483,2011-12,0.0,0
13484,2011-12,0.0,0
13485,2011-12,0.0,0
13486,2011-12,0.0,0
13487,2011-12,0.0,0
13488,2011-12,0.0,0
13489,2011-12,0.0,0
13490,2011-12,0.0,0
13491,2011-12,0.0,0
13492,2011-12,0.0,0
13493,2011-12,0.0,0
13494,2011-12,0.0,0
13495,2011-12,515.8559999999999,1
13496,2011-12,0.0,0
13497,2011-12,0.0,0
13498,2011-12,0.0,0
13499,2011-12,0.0,0
13500,2011-12,0.0,0
13501,2011-12,0.0,0
13502,2011-12,0.0,0
13503,2011-12,0.0,0
13504,2011-12,0.0,0
13505,2011-12,0.0,0
13506,2011-12,0.0,0
13507,2011-12,753.0105000000002,1
13508,2011-12,0.0,0
13509,2011-12,161.865,0
13510,2011-12,564.069,1
13511,2011-12,0.0,0
13512,2011-12,0.0,0
13513,2011-12,0.0,0
13514,2011-12,0.0,0
13515,2011-12,0.0,0
13516,2011-12,0.0,0
13517,2011-12,0.0,0
13518,2011-12,0.0,0
13519,2011-12,0.0,0
13520,2011-12,0.0,0
13521,2011-12,1310.5124999999996,1
13522,2011-12,0.0,0
13523,2011-12,0.0,0
13524,2011-12,0.0,0
13525,2011-12,0.0,0
13526,2011-12,0.0,0
13527,2011-12,0.0,0
13528,2011-12,0.0,0
13529,2011-12,0.0,0
13530,2011-12,0.0,0
13531,2011-12,0.0,0
13532,2011-12,0.0,0
13533,2011-12,0.0,0
13534,2011-12,589.38,1
13535,2011-12,0.0,0
13536,2011-12,1658.415,1
13537,2011-12,0.0,0
13538,2011-12,0.0,0
13539,2011-12,0.0,0
13540,2011-12,0.0,0
13541,2011-12,0.0,0
13542,2011-12,0.0,0
13543,2011-12,0.0,0
13544,2011-12,0.0,0
13545,2011-12,0.0,0
13546,2011-12,0.0,0
13547,2011-12,0.0,0
13548,2011-12,0.0,0
13549,2011-12,0.0,0
13550,2011-12,0.0,0
13551,2011-12,0.0,0
13552,2011-12,0.0,0
13553,2011-12,0.0,0
13554,2011-12,0.0,0
13555,2011-12,0.0,0
13556,2011-12,0.0,0
13557,2011-12,0.0,0
13558,2011-12,202.422,0
13559,2011-12,0.0,0
13561,2011-12,0.0,0
13562,2011-12,0.0,0
13563,2011-12,0.0,0
13564,2011-12,0.0,0
13565,2011-12,0.0,0
13566,2011-12,0.0,0
13567,2011-12,0.0,0
13568,2011-12,0.0,0
13569,2011-12,0.0,0
13570,2011-12,0.0,0
13571,2011-12,0.0,0
13572,2011-12,0.0,0
13573,2011-12,0.0,0
13574,2011-12,0.0,0
13575,2011-12,0.0,0
13576,2011-12,0.0,0
13577,2011-12,0.0,0
13578,2011-12,0.0,0
13579,2011-12,0.0,0
13580,2011-12,0.0,0
13581,2011-12,0.0,0
13582,2011-12,0.0,0
13583,2011-12,0.0,0
13584,2011-12,0.0,0
13585,2011-12,0.0,0
13586,2011-12,0.0,0
13587,2011-12,0.0,0
13588,2011-12,0.0,0
13589,2011-12,0.0,0
13590,2011-12,0.0,0
13591,2011-12,0.0,0
13592,2011-12,0.0,0
13593,2011-12,0.0,0
13594,2011-12,0.0,0
13595,2011-12,0.0,0
13596,2011-12,470.97599999999994,1
13597,2011-12,0.0,0
13598,2011-12,0.0,0
13599,2011-12,485.0999999999998,1
13600,2011-12,0.0,0
13601,2011-12,0.0,0
13602,2011-12,0.0,0
13603,2011-12,0.0,0
13604,2011-12,0.0,0
13605,2011-12,0.0,0
13606,2011-12,0.0,0
13607,2011-12,0.0,0
13608,2011-12,0.0,0
13609,2011-12,0.0,0
13610,2011-12,0.0,0
13611,2011-12,0.0,0
13612,2011-12,0.0,0
13613,2011-12,0.0,0
13614,2011-12,0.0,0
13615,2011-12,0.0,0
13616,2011-12,0.0,0
13617,2011-12,0.0,0
13618,2011-12,0.0,0
13619,2011-12,0.0,0
13620,2011-12,0.0,0
13621,2011-12,0.0,0
13622,2011-12,0.0,0
13623,2011-12,0.0,0
13624,2011-12,0.0,0
13625,2011-12,0.0,0
13626,2011-12,0.0,0
13627,2011-12,0.0,0
13628,2011-12,0.0,0
13629,2011-12,0.0,0
13630,2011-12,382.79999999999995,1
13631,2011-12,0.0,0
13632,2011-12,0.0,0
13633,2011-12,0.0,0
13634,2011-12,0.0,0
13635,2011-12,0.0,0
13636,2011-12,0.0,0
13637,2011-12,0.0,0
13638,2011-12,0.0,0
13639,2011-12,0.0,0
13640,2011-12,0.0,0
13641,2011-12,0.0,0
13642,2011-12,0.0,0
13643,2011-12,0.0,0
13644,2011-12,-44.121,0
13645,2011-12,0.0,0
13646,2011-12,0.0,0
13647,2011-12,0.0,0
13648,2011-12,0.0,0
13649,2011-12,0.0,0
13650,2011-12,0.0,0
13651,2011-12,0.0,0
13652,2011-12,0.0,0
13653,2011-12,0.0,0
13654,2011-12,0.0,0
13655,2011-12,0.0,0
13656,2011-12,0.0,0
13657,2011-12,0.0,0
13658,2011-12,0.0,0
13659,2011-12,0.0,0
13660,2011-12,0.0,0
13661,2011-12,0.0,0
13662,2011-12,0.0,0
13663,2011-12,0.0,0
13664,2011-12,0.0,0
13665,2011-12,0.0,0
13666,2011-12,0.0,0
13667,2011-12,0.0,0
13668,2011-12,543.2955,1
13669,2011-12,0.0,0
13670,2011-12,0.0,0
13671,2011-12,0.0,0
13672,2011-12,0.0,0
13673,2011-12,0.0,0
13674,2011-12,0.0,0
13675,2011-12,0.0,0
13676,2011-12,0.0,0
13677,2011-12,0.0,0
13678,2011-12,0.0,0
13679,2011-12,0.0,0
13680,2011-12,1047.8819999999994,1
13681,2011-12,0.0,0
13682,2011-12,0.0,0
13683,2011-12,0.0,0
13684,2011-12,0.0,0
13685,2011-12,1955.2334999999998,1
13686,2011-12,0.0,0
13687,2011-12,0.0,0
13688,2011-12,0.0,0
13689,2011-12,0.0,0
13690,2011-12,0.0,0
13691,2011-12,0.0,0
13692,2011-12,0.0,0
13693,2011-12,0.0,0
13694,2011-12,5166.414,1
13695,2011-12,0.0,0
13696,2011-12,0.0,0
13697,2011-12,0.0,0
13698,2011-12,0.0,0
13699,2011-12,0.0,0
13700,2011-12,0.0,0
13701,2011-12,0.0,0
13702,2011-12,0.0,0
13703,2011-12,0.0,0
13704,2011-12,271.722,0
13705,2011-12,312.14700000000005,1
13706,2011-12,0.0,0
13707,2011-12,0.0,0
13708,2011-12,0.0,0
13709,2011-12,871.7115000000001,1
13710,2011-12,0.0,0
13711,2011-12,0.0,0
13712,2011-12,0.0,0
13713,2011-12,0.0,0
13714,2011-12,0.0,0
13715,2011-12,0.0,0
13716,2011-12,0.0,0
13717,2011-12,0.0,0
13718,2011-12,0.0,0
13719,2011-12,0.0,0
13720,2011-12,0.0,0
13721,2011-12,0.0,0
13722,2011-12,0.0,0
13723,2011-12,0.0,0
13724,2011-12,0.0,0
13725,2011-12,0.0,0
13726,2011-12,0.0,0
13727,2011-12,0.0,0
13728,2011-12,0.0,0
13729,2011-12,0.0,0
13730,2011-12,0.0,0
13731,2011-12,0.0,0
13732,2011-12,0.0,0
13733,2011-12,0.0,0
13734,2011-12,0.0,0
13735,2011-12,0.0,0
13736,2011-12,614.2454999999997,1
13737,2011-12,0.0,0
13738,2011-12,0.0,0
13739,2011-12,0.0,0
13740,2011-12,0.0,0
13741,2011-12,0.0,0
13742,2011-12,0.0,0
13743,2011-12,455.00399999999996,1
13744,2011-12,0.0,0
13745,2011-12,0.0,0
13746,2011-12,0.0,0
13747,2011-12,0.0,0
13748,2011-12,0.0,0
13749,2011-12,0.0,0
13750,2011-12,0.0,0
13751,2011-12,0.0,0
13752,2011-12,0.0,0
13753,2011-12,0.0,0
13754,2011-12,0.0,0
13755,2011-12,258.88500000000005,0
13756,2011-12,1396.5600000000002,1
13757,2011-12,0.0,0
13758,2011-12,0.0,0
13759,2011-12,0.0,0
13760,2011-12,0.0,0
13761,2011-12,0.0,0
13762,2011-12,0.0,0
13763,2011-12,0.0,0
13764,2011-12,0.0,0
13765,2011-12,0.0,0
13766,2011-12,0.0,0
13767,2011-12,1461.8669999999997,1
13768,2011-12,0.0,0
13769,2011-12,524.568,1
13770,2011-12,0.0,0
13771,2011-12,0.0,0
13772,2011-12,0.0,0
13773,2011-12,0.0,0
13774,2011-12,0.0,0
13775,2011-12,0.0,0
13776,2011-12,0.0,0
13777,2011-12,4152.637499999999,1
13778,2011-12,0.0,0
13779,2011-12,0.0,0
13780,2011-12,402.1545000000001,1
13781,2011-12,0.0,0
13782,2011-12,0.0,0
13783,2011-12,0.0,0
13784,2011-12,0.0,0
13785,2011-12,0.0,0
13786,2011-12,0.0,0
13787,2011-12,0.0,0
13788,2011-12,0.0,0
13789,2011-12,0.0,0
13791,2011-12,0.0,0
13792,2011-12,0.0,0
13793,2011-12,0.0,0
13794,2011-12,0.0,0
13795,2011-12,0.0,0
13796,2011-12,0.0,0
13797,2011-12,0.0,0
13798,2011-12,3031.4459999999995,1
13799,2011-12,0.0,0
13800,2011-12,0.0,0
13801,2011-12,0.0,0
13802,2011-12,0.0,0
13803,2011-12,0.0,0
13804,2011-12,0.0,0
13805,2011-12,0.0,0
13806,2011-12,0.0,0
13807,2011-12,0.0,0
13808,2011-12,378.114,1
13809,2011-12,0.0,0
13810,2011-12,0.0,0
13811,2011-12,0.0,0
13812,2011-12,0.0,0
13813,2011-12,0.0,0
13814,2011-12,0.0,0
13815,2011-12,0.0,0
13816,2011-12,0.0,0
13817,2011-12,0.0,0
13818,2011-12,0.0,0
13819,2011-12,0.0,0
13820,2011-12,0.0,0
13821,2011-12,0.0,0
13822,2011-12,269.973,0
13823,2011-12,0.0,0
13824,2011-12,0.0,0
13825,2011-12,0.0,0
13826,2011-12,0.0,0
13827,2011-12,0.0,0
13828,2011-12,0.0,0
13829,2011-12,0.0,0
13830,2011-12,0.0,0
13831,2011-12,0.0,0
13832,2011-12,0.0,0
13833,2011-12,0.0,0
13834,2011-12,0.0,0
13835,2011-12,0.0,0
13836,2011-12,0.0,0
13837,2011-12,0.0,0
13838,2011-12,342.01199999999983,1
13839,2011-12,0.0,0
13840,2011-12,0.0,0
13841,2011-12,0.0,0
13842,2011-12,0.0,0
13843,2011-12,0.0,0
13844,2011-12,0.0,0
13845,2011-12,0.0,0
13846,2011-12,0.0,0
13847,2011-12,0.0,0
13848,2011-12,0.0,0
13849,2011-12,0.0,0
13850,2011-12,0.0,0
13851,2011-12,0.0,0
13852,2011-12,0.0,0
13853,2011-12,-54.78,0
13854,2011-12,498.76199999999994,1
13855,2011-12,0.0,0
13856,2011-12,0.0,0
13857,2011-12,0.0,0
13858,2011-12,0.0,0
13859,2011-12,0.0,0
13860,2011-12,527.0925000000001,1
13861,2011-12,0.0,0
13862,2011-12,0.0,0
13863,2011-12,0.0,0
13864,2011-12,0.0,0
13865,2011-12,0.0,0
13866,2011-12,0.0,0
13867,2011-12,0.0,0
13868,2011-12,4430.25,1
13869,2011-12,0.0,0
13870,2011-12,252.03749999999997,0
13871,2011-12,0.0,0
13872,2011-12,0.0,0
13873,2011-12,0.0,0
13874,2011-12,0.0,0
13875,2011-12,0.0,0
13876,2011-12,0.0,0
13877,2011-12,0.0,0
13878,2011-12,0.0,0
13879,2011-12,0.0,0
13880,2011-12,0.0,0
13881,2011-12,939.0479999999999,1
13882,2011-12,318.582,1
13883,2011-12,-59.6475,0
13884,2011-12,407.715,1
13885,2011-12,0.0,0
13886,2011-12,0.0,0
13887,2011-12,0.0,0
13888,2011-12,0.0,0
13889,2011-12,0.0,0
13890,2011-12,851.73,1
13891,2011-12,0.0,0
13892,2011-12,0.0,0
13893,2011-12,0.0,0
13894,2011-12,0.0,0
13895,2011-12,0.0,0
13896,2011-12,0.0,0
13897,2011-12,0.0,0
13898,2011-12,0.0,0
13899,2011-12,0.0,0
13900,2011-12,0.0,0
13901,2011-12,0.0,0
13902,2011-12,0.0,0
13903,2011-12,0.0,0
13904,2011-12,0.0,0
13905,2011-12,0.0,0
13906,2011-12,0.0,0
13907,2011-12,0.0,0
13908,2011-12,0.0,0
13909,2011-12,0.0,0
13910,2011-12,0.0,0
13911,2011-12,0.0,0
13912,2011-12,0.0,0
13913,2011-12,0.0,0
13914,2011-12,-20.625,0
13915,2011-12,0.0,0
13916,2011-12,0.0,0
13917,2011-12,0.0,0
13918,2011-12,0.0,0
13919,2011-12,0.0,0
13920,2011-12,0.0,0
13921,2011-12,0.0,0
13922,2011-12,0.0,0
13923,2011-12,0.0,0
13924,2011-12,498.9599999999999,1
13925,2011-12,0.0,0
13926,2011-12,0.0,0
13927,2011-12,0.0,0
13928,2011-12,0.0,0
13929,2011-12,0.0,0
13930,2011-12,0.0,0
13931,2011-12,0.0,0
13932,2011-12,0.0,0
13933,2011-12,0.0,0
13934,2011-12,0.0,0
13935,2011-12,0.0,0
13936,2011-12,0.0,0
13937,2011-12,0.0,0
13938,2011-12,0.0,0
13939,2011-12,0.0,0
13940,2011-12,0.0,0
13941,2011-12,0.0,0
13942,2011-12,0.0,0
13943,2011-12,0.0,0
13944,2011-12,0.0,0
13945,2011-12,0.0,0
13946,2011-12,0.0,0
13947,2011-12,0.0,0
13948,2011-12,0.0,0
13949,2011-12,855.0795,1
13950,2011-12,0.0,0
13951,2011-12,0.0,0
13952,2011-12,0.0,0
13953,2011-12,678.6780000000001,1
13954,2011-12,350.64149999999995,1
13955,2011-12,0.0,0
13956,2011-12,253.35750000000002,0
13957,2011-12,0.0,0
13958,2011-12,0.0,0
13959,2011-12,0.0,0
13960,2011-12,0.0,0
13961,2011-12,0.0,0
13962,2011-12,0.0,0
13963,2011-12,0.0,0
13964,2011-12,0.0,0
13965,2011-12,0.0,0
13966,2011-12,0.0,0
13967,2011-12,0.0,0
13968,2011-12,0.0,0
13969,2011-12,1777.38,1
13970,2011-12,0.0,0
13971,2011-12,-13.695,0
13972,2011-12,0.0,0
13973,2011-12,0.0,0
13974,2011-12,0.0,0
13975,2011-12,0.0,0
13976,2011-12,0.0,0
13977,2011-12,0.0,0
13978,2011-12,0.0,0
13979,2011-12,0.0,0
13980,2011-12,0.0,0
13981,2011-12,0.0,0
13982,2011-12,0.0,0
13983,2011-12,0.0,0
13984,2011-12,0.0,0
13985,2011-12,243.474,0
13986,2011-12,0.0,0
13987,2011-12,0.0,0
13988,2011-12,0.0,0
13989,2011-12,0.0,0
13990,2011-12,0.0,0
13991,2011-12,0.0,0
13992,2011-12,0.0,0
13993,2011-12,0.0,0
13994,2011-12,191.56499999999994,0
13995,2011-12,0.0,0
13996,2011-12,0.0,0
13997,2011-12,0.0,0
13998,2011-12,0.0,0
13999,2011-12,0.0,0
14000,2011-12,0.0,0
14001,2011-12,0.0,0
14002,2011-12,0.0,0
14003,2011-12,0.0,0
14004,2011-12,0.0,0
14005,2011-12,0.0,0
14006,2011-12,0.0,0
14007,2011-12,0.0,0
14008,2011-12,0.0,0
14009,2011-12,0.0,0
14010,2011-12,0.0,0
14011,2011-12,0.0,0
14012,2011-12,0.0,0
14013,2011-12,0.0,0
14014,2011-12,0.0,0
14015,2011-12,0.0,0
14016,2011-12,0.0,0
14017,2011-12,0.0,0
14018,2011-12,0.0,0
14019,2011-12,0.0,0
14020,2011-12,0.0,0
14021,2011-12,0.0,0
14022,2011-12,0.0,0
14023,2011-12,513.0345,1
14024,2011-12,0.0,0
14025,2011-12,0.0,0
14026,2011-12,0.0,0
14027,2011-12,0.0,0
14028,2011-12,0.0,0
14029,2011-12,0.0,0
14030,2011-12,0.0,0
14031,2011-12,836.748,1
14032,2011-12,302.14799999999997,1
14033,2011-12,0.0,0
14034,2011-12,0.0,0
14035,2011-12,0.0,0
14036,2011-12,0.0,0
14037,2011-12,0.0,0
14038,2011-12,0.0,0
14039,2011-12,0.0,0
14040,2011-12,0.0,0
14041,2011-12,0.0,0
14042,2011-12,0.0,0
14043,2011-12,0.0,0
14044,2011-12,0.0,0
14045,2011-12,0.0,0
14046,2011-12,0.0,0
14047,2011-12,579.3974999999999,1
14048,2011-12,0.0,0
14049,2011-12,0.0,0
14050,2011-12,0.0,0
14051,2011-12,3239.28,1
14052,2011-12,0.0,0
14053,2011-12,0.0,0
14054,2011-12,0.0,0
14055,2011-12,0.0,0
14056,2011-12,701.2830000000001,1
14057,2011-12,0.0,0
14058,2011-12,0.0,0
14059,2011-12,0.0,0
14060,2011-12,490.8419999999999,1
14061,2011-12,0.0,0
14062,2011-12,0.0,0
14063,2011-12,0.0,0
14064,2011-12,0.0,0
14065,2011-12,0.0,0
14066,2011-12,0.0,0
14067,2011-12,0.0,0
14068,2011-12,0.0,0
14069,2011-12,0.0,0
14070,2011-12,0.0,0
14071,2011-12,255.057,0
14072,2011-12,0.0,0
14073,2011-12,0.0,0
14074,2011-12,0.0,0
14075,2011-12,522.687,1
14076,2011-12,0.0,0
14077,2011-12,0.0,0
14078,2011-12,0.0,0
14079,2011-12,0.0,0
14080,2011-12,0.0,0
14081,2011-12,0.0,0
14082,2011-12,0.0,0
14083,2011-12,774.6915000000004,1
14084,2011-12,0.0,0
14085,2011-12,1041.1335,1
14086,2011-12,0.0,0
14087,2011-12,294.888,0
14088,2011-12,0.0,0
14089,2011-12,0.0,0
14090,2011-12,0.0,0
14091,2011-12,0.0,0
14092,2011-12,584.8589999999999,1
14093,2011-12,0.0,0
14094,2011-12,0.0,0
14095,2011-12,0.0,0
14096,2011-12,12928.641000000023,1
14097,2011-12,0.0,0
14098,2011-12,0.0,0
14099,2011-12,0.0,0
14100,2011-12,0.0,0
14101,2011-12,0.0,0
14102,2011-12,195.52499999999998,0
14103,2011-12,0.0,0
14104,2011-12,0.0,0
14105,2011-12,0.0,0
14106,2011-12,0.0,0
14107,2011-12,0.0,0
14108,2011-12,0.0,0
14109,2011-12,0.0,0
14110,2011-12,536.976,1
14111,2011-12,0.0,0
14112,2011-12,0.0,0
14113,2011-12,778.635,1
14114,2011-12,0.0,0
14115,2011-12,0.0,0
14116,2011-12,0.0,0
14117,2011-12,0.0,0
14118,2011-12,0.0,0
14119,2011-12,0.0,0
14120,2011-12,0.0,0
14121,2011-12,1231.1639999999998,1
14122,2011-12,0.0,0
14123,2011-12,0.0,0
14124,2011-12,0.0,0
14125,2011-12,0.0,0
14126,2011-12,0.0,0
14127,2011-12,0.0,0
14128,2011-12,0.0,0
14129,2011-12,251.757,0
14130,2011-12,0.0,0
14131,2011-12,0.0,0
14132,2011-12,519.9644999999999,1
14133,2011-12,0.0,0
14134,2011-12,0.0,0
14135,2011-12,730.785,1
14136,2011-12,0.0,0
14137,2011-12,0.0,0
14138,2011-12,567.8805000000001,1
14139,2011-12,0.0,0
14140,2011-12,650.199,1
14141,2011-12,373.4775,1
14142,2011-12,0.0,0
14143,2011-12,0.0,0
14144,2011-12,0.0,0
14145,2011-12,0.0,0
14146,2011-12,2021.514,1
14147,2011-12,0.0,0
14148,2011-12,0.0,0
14149,2011-12,0.0,0
14150,2011-12,0.0,0
14151,2011-12,0.0,0
14152,2011-12,0.0,0
14153,2011-12,0.0,0
14154,2011-12,0.0,0
14155,2011-12,0.0,0
14156,2011-12,0.0,0
14157,2011-12,0.0,0
14158,2011-12,0.0,0
14159,2011-12,0.0,0
14160,2011-12,0.0,0
14161,2011-12,0.0,0
14162,2011-12,0.0,0
14163,2011-12,0.0,0
14164,2011-12,0.0,0
14165,2011-12,0.0,0
14166,2011-12,0.0,0
14167,2011-12,0.0,0
14168,2011-12,0.0,0
14169,2011-12,0.0,0
14170,2011-12,0.0,0
14171,2011-12,0.0,0
14172,2011-12,0.0,0
14173,2011-12,0.0,0
14174,2011-12,0.0,0
14175,2011-12,0.0,0
14176,2011-12,0.0,0
14177,2011-12,0.0,0
14178,2011-12,690.4754999999999,1
14179,2011-12,0.0,0
14180,2011-12,0.0,0
14181,2011-12,0.0,0
14182,2011-12,0.0,0
14183,2011-12,0.0,0
14184,2011-12,0.0,0
14185,2011-12,0.0,0
14186,2011-12,0.0,0
14187,2011-12,0.0,0
14188,2011-12,-39.105000000000004,0
14189,2011-12,492.12899999999996,1
14190,2011-12,0.0,0
14191,2011-12,703.0980000000001,1
14192,2011-12,0.0,0
14193,2011-12,0.0,0
14194,2011-12,798.7650000000001,1
14195,2011-12,0.0,0
14196,2011-12,0.0,0
14197,2011-12,0.0,0
14198,2011-12,-13.529999999999998,0
14199,2011-12,0.0,0
14200,2011-12,0.0,0
14201,2011-12,0.0,0
14202,2011-12,0.0,0
14203,2011-12,0.0,0
14204,2011-12,248.5065,0
14205,2011-12,0.0,0
14206,2011-12,0.0,0
14207,2011-12,0.0,0
14208,2011-12,0.0,0
14209,2011-12,0.0,0
14210,2011-12,0.0,0
14211,2011-12,0.0,0
14212,2011-12,0.0,0
14213,2011-12,0.0,0
14214,2011-12,0.0,0
14215,2011-12,0.0,0
14216,2011-12,967.8240000000001,1
14217,2011-12,155.89199999999997,0
14218,2011-12,0.0,0
14219,2011-12,148.40099999999998,0
14220,2011-12,0.0,0
14221,2011-12,0.0,0
14222,2011-12,0.0,0
14223,2011-12,0.0,0
14224,2011-12,0.0,0
14225,2011-12,0.0,0
14226,2011-12,0.0,0
14227,2011-12,0.0,0
14228,2011-12,0.0,0
14229,2011-12,0.0,0
14230,2011-12,0.0,0
14231,2011-12,0.0,0
14232,2011-12,0.0,0
14233,2011-12,0.0,0
14234,2011-12,0.0,0
14235,2011-12,0.0,0
14236,2011-12,0.0,0
14237,2011-12,0.0,0
14238,2011-12,0.0,0
14239,2011-12,0.0,0
14240,2011-12,0.0,0
14241,2011-12,0.0,0
14242,2011-12,0.0,0
14243,2011-12,177.243,0
14244,2011-12,0.0,0
14245,2011-12,0.0,0
14246,2011-12,0.0,0
14247,2011-12,0.0,0
14248,2011-12,0.0,0
14249,2011-12,0.0,0
14250,2011-12,1114.113,1
14251,2011-12,795.762,1
14252,2011-12,0.0,0
14253,2011-12,0.0,0
14254,2011-12,0.0,0
14255,2011-12,0.0,0
14256,2011-12,0.0,0
14257,2011-12,0.0,0
14258,2011-12,0.0,0
14259,2011-12,0.0,0
14260,2011-12,0.0,0
14261,2011-12,0.0,0
14262,2011-12,502.75499999999994,1
14263,2011-12,0.0,0
14264,2011-12,0.0,0
14265,2011-12,0.0,0
14266,2011-12,0.0,0
14267,2011-12,0.0,0
14268,2011-12,0.0,0
14269,2011-12,0.0,0
14270,2011-12,0.0,0
14271,2011-12,0.0,0
14272,2011-12,0.0,0
14273,2011-12,0.0,0
14274,2011-12,0.0,0
14275,2011-12,0.0,0
14276,2011-12,0.0,0
14277,2011-12,0.0,0
14278,2011-12,0.0,0
14279,2011-12,0.0,0
14280,2011-12,0.0,0
14281,2011-12,0.0,0
14282,2011-12,590.2049999999999,1
14283,2011-12,0.0,0
14284,2011-12,0.0,0
14285,2011-12,0.0,0
14286,2011-12,0.0,0
14287,2011-12,154.0275,0
14288,2011-12,0.0,0
14289,2011-12,129.492,0
14290,2011-12,0.0,0
14291,2011-12,920.1885000000002,1
14292,2011-12,681.978,1
14293,2011-12,506.7974999999999,1
14294,2011-12,0.0,0
14295,2011-12,0.0,0
14296,2011-12,0.0,0
14297,2011-12,0.0,0
14298,2011-12,-44.97899999999993,0
14299,2011-12,474.62249999999995,1
14300,2011-12,0.0,0
14301,2011-12,0.0,0
14302,2011-12,0.0,0
14303,2011-12,0.0,0
14304,2011-12,0.0,0
14305,2011-12,0.0,0
14306,2011-12,0.0,0
14307,2011-12,0.0,0
14308,2011-12,0.0,0
14309,2011-12,643.2854999999997,1
14310,2011-12,0.0,0
14311,2011-12,0.0,0
